id,stock_code,stock_name,trade_date,is_open,open,close,high,low,volume,amount,float_cap,turnover_rate,pe_ttm,pb,created_at
mm1m3ezcc8agck8sw,000032,深桑达A,2026-02-10,1,20.450,20.550,20.710,20.240,17551400,360681270,24146000000,1.49,,,2026-02-25T05:46:38.616Z
mm1m3ezcsalum0kzx,000032,深桑达A,2026-02-11,1,20.500,20.420,20.850,20.400,12342800,252039976,24146000000,1.04,,,2026-02-25T05:46:38.616Z
mm1m3ezc9vkfihdtn,000032,深桑达A,2026-02-12,1,20.800,20.830,21.070,20.460,22327200,465075576,24146000000,1.93,,,2026-02-25T05:46:38.616Z
mm1m3ezcko0w6om96,000032,深桑达A,2026-02-13,1,20.540,20.800,21.100,20.530,20956700,435899360,24146000000,1.81,,,2026-02-25T05:46:38.616Z
mm1m3ezcl0b9rx8jx,000032,深桑达A,2026-02-24,1,20.800,19.900,21.000,19.850,27385500,544971450,24146000000,2.26,,,2026-02-25T05:46:38.616Z
mm25rf78qgq3bivyi,000032,深桑达A,2026-02-25,1,19.900,19.870,20.060,19.750,13791600,274039092,24146000000,1.13,,,2026-02-25T14:57:11.347Z
mm1m3fhfa3iciv0pb,603659,璞泰来,2026-01-06,1,27.880,27.880,28.360,27.750,30991900,864054172,63472000000,1.36,,,2026-02-25T05:46:39.267Z
mm1m3fhfl129n5q11,603659,璞泰来,2026-01-07,1,27.940,28.080,28.590,27.800,25904900,727409592,63472000000,1.15,,,2026-02-25T05:46:39.267Z
mm1m3fhfyxg4hadea,603659,璞泰来,2026-01-08,1,27.860,27.400,28.220,27.170,29711100,814084140,63472000000,1.28,,,2026-02-25T05:46:39.267Z
mm1m3fhf4mtzq3jm6,603659,璞泰来,2026-01-09,1,27.380,27.710,28.150,27.100,26605100,737227321,63472000000,1.16,,,2026-02-25T05:46:39.267Z
mm1m3fhf5ddyogm0d,603659,璞泰来,2026-01-12,1,27.280,26.950,27.880,26.350,48214900,1299391555,63472000000,2.05,,,2026-02-25T05:46:39.267Z
mm1m3fhfg2soxnwlf,603659,璞泰来,2026-01-13,1,26.960,26.680,27.380,26.570,30690400,818819872,63472000000,1.29,,,2026-02-25T05:46:39.267Z
mm1m3fhfo3hu8q0g7,603659,璞泰来,2026-01-14,1,26.690,26.860,27.550,26.480,36069100,968816026,63472000000,1.53,,,2026-02-25T05:46:39.267Z
mm1m3fhfid6fqh2bk,603659,璞泰来,2026-01-15,1,26.860,28.180,28.680,26.730,62275400,1754920772,63472000000,2.76,,,2026-02-25T05:46:39.267Z
mm1m3fhfxg22cw19c,603659,璞泰来,2026-01-16,1,28.980,28.170,29.000,28.060,38426200,1082466054,63472000000,1.71,,,2026-02-25T05:46:39.267Z
mm1m3fhfi6667gn6v,603659,璞泰来,2026-01-19,1,28.200,28.270,28.570,27.780,29543100,835183437,63472000000,1.32,,,2026-02-25T05:46:39.267Z
mm1m3fhfl46ldkw29,603659,璞泰来,2026-01-20,1,28.390,27.520,28.640,26.920,41302700,1136650304,63472000000,1.79,,,2026-02-25T05:46:39.267Z
mm1m3fhfvhmvf9iv5,603659,璞泰来,2026-01-21,1,28.350,29.410,29.730,28.350,72081800,2119925738,63472000000,3.34,,,2026-02-25T05:46:39.267Z
mm1m3fhf8vgyvfou0,603659,璞泰来,2026-01-22,1,29.420,28.830,29.820,28.690,50156600,1446014778,63472000000,2.28,,,2026-02-25T05:46:39.267Z
mm1m3fhfok5l20e3t,603659,璞泰来,2026-01-23,1,28.850,30.010,30.560,28.850,60050100,1802103501,63472000000,2.84,,,2026-02-25T05:46:39.267Z
mm1m3fhfhq8f40xud,603659,璞泰来,2026-01-26,1,30.680,29.300,30.690,28.900,54676200,1602012660,63472000000,2.52,,,2026-02-25T05:46:39.267Z
mm1m3fhfmg5zdq3k2,603659,璞泰来,2026-01-27,1,29.100,28.720,29.390,27.600,46087300,1323627256,63472000000,2.09,,,2026-02-25T05:46:39.267Z
mm1m3fhftxn2uyzsd,603659,璞泰来,2026-01-28,1,28.460,28.440,28.680,27.940,33323200,947711808,63472000000,1.49,,,2026-02-25T05:46:39.267Z
mm1m3fhfz61yrlgvb,603659,璞泰来,2026-01-29,1,28.100,27.790,28.620,27.760,30510200,847878458,63472000000,1.34,,,2026-02-25T05:46:39.267Z
mm1m3fhf4ai12qhj0,603659,璞泰来,2026-01-30,1,27.630,27.710,27.900,26.800,31727500,879169025,63472000000,1.39,,,2026-02-25T05:46:39.267Z
mm1m3fhfhud9ae1jq,603659,璞泰来,2026-02-02,1,27.550,27.030,27.900,26.830,26710700,721990221,63472000000,1.14,,,2026-02-25T05:46:39.267Z
mm1m3fhfk25frwpph,603659,璞泰来,2026-02-03,1,27.450,28.100,28.100,27.190,27399400,769923140,63472000000,1.21,,,2026-02-25T05:46:39.267Z
mm1m3fhf901esmbvd,603659,璞泰来,2026-02-04,1,27.730,28.180,28.250,27.600,21983100,619483758,63472000000,0.98,,,2026-02-25T05:46:39.267Z
mm1m3fhfy83o1ocvp,603659,璞泰来,2026-02-05,1,27.880,27.580,28.300,27.300,18960600,522933348,63472000000,0.82,,,2026-02-25T05:46:39.267Z
mm1m3fhfye1j4z0oy,603659,璞泰来,2026-02-06,1,27.130,28.330,28.750,26.960,36559800,1035739134,63472000000,1.63,,,2026-02-25T05:46:39.267Z
mm1m3fhft4xb789xw,603659,璞泰来,2026-02-09,1,28.720,28.650,28.880,28.480,23802100,681930165,63472000000,1.07,,,2026-02-25T05:46:39.267Z
mm1m3fhfcdtlcjrqa,603659,璞泰来,2026-02-10,1,28.580,28.210,28.860,28.100,22719100,640905811,63472000000,1.01,,,2026-02-25T05:46:39.267Z
mm1m3fhfibf6i74z4,603659,璞泰来,2026-02-11,1,28.130,28.280,28.530,28.080,19378900,548035292,63472000000,0.86,,,2026-02-25T05:46:39.267Z
mm1m3fhfby5g5e3mm,603659,璞泰来,2026-02-12,1,28.300,28.520,28.540,28.100,20156600,574866232,63472000000,0.91,,,2026-02-25T05:46:39.267Z
mm1m3fhfpv4y59dj1,603659,璞泰来,2026-02-13,1,28.350,28.280,28.910,28.180,23901400,675931592,63472000000,1.06,,,2026-02-25T05:46:39.267Z
mm1m3fhfweqmnsebc,603659,璞泰来,2026-02-24,1,28.990,29.190,29.490,28.430,31226200,911492778,63472000000,1.44,,,2026-02-25T05:46:39.267Z
mm25rfp3j1t945dk7,603659,璞泰来,2026-02-25,1,29.150,29.710,30.100,29.030,30623800,909833098,63472000000,1.43,,,2026-02-25T14:57:11.991Z
mm1m3fztfx00b23vm,300059,东方财富,2026-01-06,1,23.680,25.110,25.370,23.650,9060921.000,227519726,359384000000,0.06,,,2026-02-25T05:46:39.929Z
mm1m3fzt51886ne5i,300059,东方财富,2026-01-07,1,24.880,24.530,24.970,24.260,5193860.000,127405386,359384000000,0.04,,,2026-02-25T05:46:39.929Z
mm1m3fztxbcjo4n1g,300059,东方财富,2026-01-08,1,24.290,24.000,24.290,23.870,4013454.000,96322896,359384000000,0.03,,,2026-02-25T05:46:39.929Z
mm1m3fzt82x6uac9f,300059,东方财富,2026-01-09,1,24.000,24.130,24.360,23.990,3409884.000,82280501,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fzt2v3dg2i4u,300059,东方财富,2026-01-12,1,24.060,25.050,25.050,24.010,7006227.000,175505986,359384000000,0.05,,,2026-02-25T05:46:39.929Z
mm1m3fzt3yejslpba,300059,东方财富,2026-01-13,1,25.300,24.490,25.480,24.410,5734424.000,140436044,359384000000,0.04,,,2026-02-25T05:46:39.929Z
mm1m3fzt2t9snkbw8,300059,东方财富,2026-01-14,1,24.360,24.720,25.710,24.360,9371079.000,231653073,359384000000,0.06,,,2026-02-25T05:46:39.929Z
mm1m3fztk6wcmu6o6,300059,东方财富,2026-01-15,1,24.210,24.060,24.520,23.910,4963534.000,119422628,359384000000,0.03,,,2026-02-25T05:46:39.929Z
mm1m3fztpdmjidxk8,300059,东方财富,2026-01-16,1,24.290,23.890,24.430,23.830,3251692.000,77682922,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fztglyr4gil2,300059,东方财富,2026-01-19,1,23.800,23.500,23.820,23.450,2997355.000,70437843,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fztpwowu60hx,300059,东方财富,2026-01-20,1,23.490,23.440,23.660,23.320,2585704.000,60608902,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fztq6h0xhfiy,300059,东方财富,2026-01-21,1,23.430,23.310,23.530,23.250,2307018.000,53776590,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fztx9fgawbcp,300059,东方财富,2026-01-22,1,23.310,23.310,23.520,23.240,2157398.000,50288947,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fztfsxzgzoj1,300059,东方财富,2026-01-23,1,23.360,23.300,23.450,23.250,2589457.000,60334348,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fzt8inyl4xnx,300059,东方财富,2026-01-26,1,23.250,23.310,23.730,23.130,4255350.000,99192209,359384000000,0.03,,,2026-02-25T05:46:39.929Z
mm1m3fzt1ir0oo0c9,300059,东方财富,2026-01-27,1,23.280,22.900,23.300,22.730,3164758.000,72472958,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fztxtpeb5r1q,300059,东方财富,2026-01-28,1,22.900,22.780,23.020,22.770,2551353.000,58119821,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fzthgnyn5w64,300059,东方财富,2026-01-29,1,22.660,23.140,23.300,22.390,4177875.000,96676028,359384000000,0.03,,,2026-02-25T05:46:39.929Z
mm1m3fztnihgrk009,300059,东方财富,2026-01-30,1,23.100,22.700,23.100,22.680,2698550.000,61257085,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fzt6nsybi3yh,300059,东方财富,2026-02-02,1,22.610,22.530,23.050,22.450,2397881.000,54024259,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fzty37xrau6x,300059,东方财富,2026-02-03,1,22.680,22.700,22.730,22.480,1799504.000,40848741,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fzt4zxj0cn6k,300059,东方财富,2026-02-04,1,22.600,22.890,23.120,22.520,2975684.000,68113407,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fztazkcc085m,300059,东方财富,2026-02-05,1,22.750,22.930,23.130,22.710,2720392.000,62378589,359384000000,0.02,,,2026-02-25T05:46:39.929Z
mm1m3fzttbradnh0y,300059,东方财富,2026-02-06,1,22.780,22.660,22.910,22.650,1978229.000,44826669,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fzt0ew6ajet1,300059,东方财富,2026-02-09,1,22.810,22.950,22.950,22.720,2088064.000,47921069,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fzteb4kiowpx,300059,东方财富,2026-02-10,1,22.920,22.890,23.090,22.850,1522516.000,34850391,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fztglcf65hkr,300059,东方财富,2026-02-11,1,22.850,22.770,22.940,22.730,1494661.000,34033431,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fztlyfa3fjwj,300059,东方财富,2026-02-12,1,22.750,22.660,22.770,22.650,1533620.000,34751829,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fztwjujc2k77,300059,东方财富,2026-02-13,1,22.700,22.370,22.820,22.360,2054685.000,45963303,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm1m3fzta3n4e61tk,300059,东方财富,2026-02-24,1,22.490,22.410,22.570,22.330,1412138.000,31646013,359384000000,0.01,,,2026-02-25T05:46:39.929Z
mm25rg7745h4tzw4q,300059,东方财富,2026-02-25,1,22.470,22.740,22.890,22.430,2559644,58206305,359384000000,0.02,,,2026-02-25T14:57:12.643Z
mm1m3ghytnglvoxgn,002268,电科网安,2026-01-06,1,21.300,21.340,21.480,21.010,49241700,1050817878,16862000000,6.23,,,2026-02-25T05:46:40.582Z
mm1m3ghy2y00xm3pi,002268,电科网安,2026-01-07,1,21.360,21.230,21.630,20.860,43317600,919632648,16862000000,5.45,,,2026-02-25T05:46:40.582Z
mm1m3ghy7od25ldsm,002268,电科网安,2026-01-08,1,21.000,21.420,21.580,20.720,45157200,967267224,16862000000,5.74,,,2026-02-25T05:46:40.582Z
mm1m3ghygr54p3ie4,002268,电科网安,2026-01-09,1,21.440,21.620,21.780,21.150,47056600,1017363692,16862000000,6.03,,,2026-02-25T05:46:40.582Z
mm1m3ghykwfi7rpaj,002268,电科网安,2026-01-12,1,22.910,23.760,23.780,22.560,86959100,2066148216,16862000000,12.25,,,2026-02-25T05:46:40.582Z
mm1m3ghyoxp5nmvmg,002268,电科网安,2026-01-13,1,23.580,22.290,23.590,22.010,68223800,1520708502,16862000000,9.02,,,2026-02-25T05:46:40.582Z
mm1m3ghyaw5vpuhy8,002268,电科网安,2026-01-14,1,22.300,21.850,22.890,21.420,65420200,1429431370,16862000000,8.48,,,2026-02-25T05:46:40.582Z
mm1m3ghytjqeix0nb,002268,电科网安,2026-01-15,1,22.500,21.300,22.750,21.050,46590100,992369130,16862000000,5.89,,,2026-02-25T05:46:40.582Z
mm1m3ghygeok78s5r,002268,电科网安,2026-01-16,1,21.100,20.770,21.340,20.480,34217400,710695398,16862000000,4.21,,,2026-02-25T05:46:40.582Z
mm1m3ghyoka0s4dx6,002268,电科网安,2026-01-19,1,20.510,20.640,20.880,20.400,21691700,447716688,16862000000,2.66,,,2026-02-25T05:46:40.582Z
mm1m3ghykrs8wyogg,002268,电科网安,2026-01-20,1,20.740,20.070,20.880,19.900,27510400,552133728,16862000000,3.27,,,2026-02-25T05:46:40.582Z
mm1m3ghygz3lbdzes,002268,电科网安,2026-01-21,1,19.910,20.030,20.320,19.800,18753700,375636611,16862000000,2.23,,,2026-02-25T05:46:40.582Z
mm1m3ghy7icmcpba0,002268,电科网安,2026-01-22,1,20.080,20.190,20.420,20.080,18711100,377777109,16862000000,2.24,,,2026-02-25T05:46:40.582Z
mm1m3ghyck33fy60k,002268,电科网安,2026-01-23,1,20.360,20.610,20.850,20.270,25918500,534180285,16862000000,3.17,,,2026-02-25T05:46:40.582Z
mm1m3ghy74ep9u6lp,002268,电科网安,2026-01-26,1,20.590,19.960,20.810,19.740,28793200,574712272,16862000000,3.41,,,2026-02-25T05:46:40.582Z
mm1m3ghym0ntndt9l,002268,电科网安,2026-01-27,1,19.910,19.900,20.030,19.410,18810400,374326960,16862000000,2.22,,,2026-02-25T05:46:40.582Z
mm1m3ghyd03umubzv,002268,电科网安,2026-01-28,1,19.980,20.060,20.160,19.810,17525100,351553506,16862000000,2.08,,,2026-02-25T05:46:40.582Z
mm1m3ghyek4f97vcv,002268,电科网安,2026-01-29,1,19.950,19.720,20.260,19.570,16640800,328156576,16862000000,1.95,,,2026-02-25T05:46:40.582Z
mm1m3ghy0n5rawsx3,002268,电科网安,2026-01-30,1,19.570,19.260,19.730,19.100,15515100,298820826,16862000000,1.77,,,2026-02-25T05:46:40.582Z
mm1m3ghy878nmpwnl,002268,电科网安,2026-02-02,1,19.110,19.060,19.480,19.000,13558800,258430728,16862000000,1.53,,,2026-02-25T05:46:40.582Z
mm1m3ghy1edivmrp3,002268,电科网安,2026-02-03,1,19.240,19.540,19.540,19.130,12769100,249508214,16862000000,1.48,,,2026-02-25T05:46:40.582Z
mm1m3ghyxkv1suwr2,002268,电科网安,2026-02-04,1,19.400,19.500,19.680,19.310,12550700,244738650,16862000000,1.45,,,2026-02-25T05:46:40.582Z
mm1m3ghy2lmguen9j,002268,电科网安,2026-02-05,1,19.320,19.460,19.870,19.280,14396700,280159782,16862000000,1.66,,,2026-02-25T05:46:40.582Z
mm1m3ghyg7ulcbjtq,002268,电科网安,2026-02-06,1,19.310,19.450,19.670,19.250,12871200,250344840,16862000000,1.48,,,2026-02-25T05:46:40.582Z
mm1m3ghyhzs23nr07,002268,电科网安,2026-02-09,1,19.660,19.910,19.910,19.500,15642000,311432220,16862000000,1.85,,,2026-02-25T05:46:40.582Z
mm1m3ghy69sdnzmja,002268,电科网安,2026-02-10,1,19.950,19.980,20.250,19.800,14666900,293044662,16862000000,1.74,,,2026-02-25T05:46:40.582Z
mm1m3ghymwagke5rc,002268,电科网安,2026-02-11,1,19.980,20.130,20.270,19.910,13964100,281097333,16862000000,1.67,,,2026-02-25T05:46:40.582Z
mm1m3ghyp2xx129qn,002268,电科网安,2026-02-12,1,20.130,19.920,20.280,19.800,12724400,253470048,16862000000,1.50,,,2026-02-25T05:46:40.582Z
mm1m3ghyrrjgf9a38,002268,电科网安,2026-02-13,1,19.890,20.370,21.120,19.890,28213900,574717143,16862000000,3.41,,,2026-02-25T05:46:40.582Z
mm1m3ghynto99cpbp,002268,电科网安,2026-02-24,1,20.380,20.010,20.500,19.890,20061500,401430615,16862000000,2.38,,,2026-02-25T05:46:40.582Z
mm25rgp55x1f8ii7j,002268,电科网安,2026-02-25,1,19.950,19.940,20.090,19.870,14534300,289813942,16862000000,1.72,,,2026-02-25T14:57:13.288Z
mm1m3h0aqdgfv3o0f,300413,芒果超媒,2026-01-06,1,24.700,25.370,25.430,24.580,35439700,899105189,46843000000,1.92,,,2026-02-25T05:46:41.242Z
mm1m3h0axec1vf36n,300413,芒果超媒,2026-01-07,1,25.200,24.980,25.460,24.880,30758600,768349828,46843000000,1.64,,,2026-02-25T05:46:41.242Z
mm1m3h0asjqoegk90,300413,芒果超媒,2026-01-08,1,24.850,25.050,25.460,24.720,23348800,584887440,46843000000,1.25,,,2026-02-25T05:46:41.242Z
mm1m3h0a0zwcasiu8,300413,芒果超媒,2026-01-09,1,24.990,26.340,26.490,24.910,43029400,1133394396,46843000000,2.42,,,2026-02-25T05:46:41.242Z
mm1m3h0arlej3c3wj,300413,芒果超媒,2026-01-12,1,26.760,29.650,29.980,26.760,81075600,2403891540,46843000000,5.13,,,2026-02-25T05:46:41.242Z
mm1m3h0alnjejmnp4,300413,芒果超媒,2026-01-13,1,29.790,28.100,29.850,27.700,67791700,1904946770,46843000000,4.07,,,2026-02-25T05:46:41.242Z
mm1m3h0ah6kf7ib0g,300413,芒果超媒,2026-01-14,1,27.810,28.230,29.300,27.680,65477700,1848435471,46843000000,3.95,,,2026-02-25T05:46:41.242Z
mm1m3h0afhdkfzy2s,300413,芒果超媒,2026-01-15,1,27.870,27.570,29.000,27.340,44663600,1231375452,46843000000,2.63,,,2026-02-25T05:46:41.242Z
mm1m3h0a5m3hg8os2,300413,芒果超媒,2026-01-16,1,27.410,26.340,27.500,26.280,41953700,1105060458,46843000000,2.36,,,2026-02-25T05:46:41.242Z
mm1m3h0aapgng250s,300413,芒果超媒,2026-01-19,1,26.220,26.310,26.530,25.920,21391100,562799841,46843000000,1.20,,,2026-02-25T05:46:41.242Z
mm1m3h0ae67ee67o0,300413,芒果超媒,2026-01-20,1,26.450,26.200,26.600,25.880,24682800,646689360,46843000000,1.38,,,2026-02-25T05:46:41.242Z
mm1m3h0a5hv0mrl50,300413,芒果超媒,2026-01-21,1,26.000,25.920,26.440,25.830,21667700,561626784,46843000000,1.20,,,2026-02-25T05:46:41.242Z
mm1m3h0ap62im70w8,300413,芒果超媒,2026-01-22,1,25.920,26.030,26.190,25.850,20383700,530587711,46843000000,1.13,,,2026-02-25T05:46:41.242Z
mm1m3h0a8c9qnf34x,300413,芒果超媒,2026-01-23,1,26.140,26.570,26.850,25.840,33567500,891888475,46843000000,1.90,,,2026-02-25T05:46:41.242Z
mm1m3h0asbezcyz8u,300413,芒果超媒,2026-01-26,1,26.590,25.610,26.690,25.380,32878000,842005580,46843000000,1.80,,,2026-02-25T05:46:41.242Z
mm1m3h0a0qe2dahv7,300413,芒果超媒,2026-01-27,1,25.550,25.610,25.890,24.890,24528000,628162080,46843000000,1.34,,,2026-02-25T05:46:41.242Z
mm1m3h0amrkih2cnp,300413,芒果超媒,2026-01-28,1,25.500,25.120,25.740,25.110,19760700,496388784,46843000000,1.06,,,2026-02-25T05:46:41.242Z
mm1m3h0adrrm13w20,300413,芒果超媒,2026-01-29,1,24.960,25.830,26.380,24.680,36202600,935113158,46843000000,2.00,,,2026-02-25T05:46:41.242Z
mm1m3h0a9n5lcm6sj,300413,芒果超媒,2026-01-30,1,25.800,25.470,25.820,25.160,23897800,608676966,46843000000,1.30,,,2026-02-25T05:46:41.242Z
mm1m3h0adt0ydg241,300413,芒果超媒,2026-02-02,1,25.660,25.460,26.180,25.450,27292500,694867050,46843000000,1.48,,,2026-02-25T05:46:41.242Z
mm1m3h0aa5fk8yvlk,300413,芒果超媒,2026-02-03,1,25.750,26.840,27.020,25.710,46610700,1251031188,46843000000,2.67,,,2026-02-25T05:46:41.242Z
mm1m3h0aih3i4gnr7,300413,芒果超媒,2026-02-04,1,26.560,26.430,26.600,26.050,24792600,655268418,46843000000,1.40,,,2026-02-25T05:46:41.242Z
mm1m3h0awjxsov7uf,300413,芒果超媒,2026-02-05,1,26.150,26.650,26.950,26.150,27262300,726540295,46843000000,1.55,,,2026-02-25T05:46:41.242Z
mm1m3h0alxsz9ve7j,300413,芒果超媒,2026-02-06,1,26.340,25.930,26.460,25.380,21028600,545271598,46843000000,1.16,,,2026-02-25T05:46:41.242Z
mm1m3h0afzd8u8syh,300413,芒果超媒,2026-02-09,1,26.420,27.180,27.200,26.190,35283600,959008248,46843000000,2.05,,,2026-02-25T05:46:41.242Z
mm1m3h0a17aqvb4as,300413,芒果超媒,2026-02-10,1,27.700,28.500,29.700,27.500,84366000,2404431000,46843000000,5.13,,,2026-02-25T05:46:41.242Z
mm1m3h0akk7p6b7jk,300413,芒果超媒,2026-02-11,1,28.000,26.840,28.000,26.800,52437000,1407409080,46843000000,3.00,,,2026-02-25T05:46:41.242Z
mm1m3h0aconbug64l,300413,芒果超媒,2026-02-12,1,26.700,26.890,27.210,26.330,34687000,932733430,46843000000,1.99,,,2026-02-25T05:46:41.242Z
mm1m3h0a2zmba7tpj,300413,芒果超媒,2026-02-13,1,26.690,26.250,27.110,26.230,25704100,674732625,46843000000,1.44,,,2026-02-25T05:46:41.242Z
mm1m3h0agz0f6d14q,300413,芒果超媒,2026-02-24,1,26.150,24.990,26.250,24.790,31983900,799277661,46843000000,1.71,,,2026-02-25T05:46:41.242Z
mm25rh79xubjt3gev,300413,芒果超媒,2026-02-25,1,25.140,25.040,25.200,24.820,19889800,498040592,46843000000,1.06,,,2026-02-25T14:57:13.941Z
mm26jj4dnciadb05t,002027,分众传媒,2026-02-25,1,7.270,7.220,7.290,7.200,85660000,618465200,104273000000,0.59,,,2026-02-25T15:19:02.796Z
mm393vvme0iqugpoj,002027,分众传媒,2026-02-26,1,7.21,7.14,7.21,7.11,1294584,9243330,103117000000,0.01,6.55,7.94,2026-02-26T09:18:37.856Z
mm393wf2epybessj8,002558,巨人网络,2026-02-26,1,38.78,37.54,38.97,37.16,55332500,2077182050,72631000000,2.86,4.79,42.52,2026-02-26T09:18:38.558Z
mm393wy94hkqn1nu6,603986,兆易创新,2026-02-26,1,316.00,309.40,316.00,306.05,23105300,7148779820,216921000000,3.30,11.85,342.45,2026-02-26T09:18:39.249Z
mm393xhivkzkcv57y,300002,神州泰岳,2026-02-26,1,12.02,11.78,12.05,11.76,55214600,650427988,23173000000,2.81,3.06,14.36,2026-02-26T09:18:39.942Z
mm393y08pzvto35ua,002517,恺英网络,2026-02-26,1,23.12,22.51,23.45,22.37,53634200,1207305842,48091000000,2.51,4.71,25.36,2026-02-26T09:18:40.616Z
mm393yj7df7kvq6ji,603444,吉比特,2026-02-26,1,423.59,420.37,424.50,416.60,1266500,532398605,30284000000,1.76,6.12,465.95,2026-02-26T09:18:41.299Z
mm393z8rh9js96o3d,002624,完美世界,2026-02-26,1,22.60,21.34,23.30,21.30,1168969,24945798,41399000000,0.06,5.84,23.31,2026-02-26T09:18:42.219Z
mm393zyb20kwpy37p,300251,光线传媒,2026-02-26,1,20.56,19.86,20.61,19.83,2142182,42543735,58261000000,0.07,5.42,24.74,2026-02-26T09:18:43.139Z
mm3940i1bbopa5ctq,601595,上海电影,2026-02-26,1,29.87,28.94,30.43,28.80,18006500,521108110,12971000000,4.02,7.59,32.87,2026-02-26T09:18:43.849Z
mm39411h6clgq4wfk,688052,纳芯微,2026-02-26,1,171.40,175.01,177.77,171.00,3597985,629683355,28461000000,2.21,4.84,205.38,2026-02-26T09:18:44.549Z
mm3941l3inbja6s4r,688484,南芯科技,2026-02-26,1,43.10,43.30,43.64,42.31,7706329,333684046,18518000000,1.80,4.5,51.67,2026-02-26T09:18:45.255Z
mm39424n4i2nkoz0k,688213,思特威,2026-02-26,1,95.18,96.36,96.69,94.01,8583975,827151831,38766000000,2.13,7.41,113.92,2026-02-26T09:18:45.959Z
mm3942nsrgbb49h24,002475,立讯精密,2026-02-26,1,51.59,51.16,51.63,51.04,1064251,54447081,372751000000,0.01,4.74,56.74,2026-02-26T09:18:46.648Z
mm39437430k0y5did,002292,奥飞娱乐,2026-02-26,1,9.24,9.16,9.27,9.11,51900600,475409496,13545000000,3.51,4.59,10.2,2026-02-26T09:18:47.344Z
mm3943qs7zwrf0xv3,688368,晶丰明源,2026-02-26,1,134.79,133.71,135.79,131.57,1692978,226368088,11833000000,1.91,10.09,161.75,2026-02-26T09:18:48.052Z
mm39449rb5bls8c6z,300666,江丰电子,2026-02-26,1,159.34,163.00,163.80,156.00,20594600,3356919800,43247000000,7.76,8.89,191.16,2026-02-26T09:18:48.735Z
mm3944tgdzv0cw1ld,688361,中科飞测,2026-02-26,1,201.58,205.00,208.58,195.18,5523809,1132380845,71783000000,1.58,14.27,241.92,2026-02-26T09:18:49.444Z
mm3945c4e73hhf0c7,002371,北方华创,2026-02-26,1,496.000,488.880,498.630,483.300,6789000,3319006320,354356000000,0.94,9.83,545.6,2026-02-26T09:18:50.116Z
mm3945uu73xwrmxin,603160,汇顶科技,2026-02-26,1,79.07,78.88,79.35,78.19,4787400,377630112,36706000000,1.03,3.92,86.78,2026-02-26T09:18:50.790Z
mm3946dytygiydftc,688012,中微公司,2026-02-26,1,367.50,367.30,373.38,356.00,11652736,4280049933,229983000000,1.86,10.71,442.92,2026-02-26T09:18:51.478Z
mm3946wsfka3qpqmr,301269,华大九天,2026-02-26,1,102.30,101.33,102.50,100.75,4358000,441596140,55269000000,0.80,10.64,122.64,2026-02-26T09:18:52.156Z
mm3947fb4e3dmw60b,300567,精测电子,2026-02-26,1,153.17,155.00,156.00,146.50,14321400,2219817000,43361000000,5.12,12.27,186,2026-02-26T09:18:52.823Z
mm3947y1hz5t08oup,688981,中芯国际,2026-02-26,1,116.130,116.650,117.230,114.290,32702183,3814709647,933261000000,0.41,6.19,139.36,2026-02-26T09:18:53.497Z
mm3948grdryg56czd,300661,圣邦股份,2026-02-26,1,70.60,70.20,70.94,69.62,11760600,825594120,43387000000,1.90,8.84,84.65,2026-02-26T09:18:54.171Z
mm39490dyzfzbz4no,000526,学大教育,2026-02-26,1,37.58,36.80,37.58,36.72,2080400,76558720,4484000000,1.71,4.5,41.21,2026-02-26T09:18:54.876Z
mm3949k21r8vs5p60,688234,天岳先进,2026-02-26,1,95.280,96.450,96.450,93.510,6170514,595146075,46741000000,1.27,6.32,114.38,2026-02-26T09:18:55.585Z
mm394a34nsb3xej5b,002415,海康威视,2026-02-26,1,31.87,31.56,31.99,31.20,65740400,2074767024,289243000000,0.72,3.47,35.12,2026-02-26T09:18:56.272Z
mm394alyxrxfpg8cy,300033,同花顺,2026-02-26,1,334.39,330.01,335.79,329.01,6051100,1996923511,177413000000,1.13,23.65,403.09,2026-02-26T09:18:56.950Z
